,element,GW,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_missed,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,value,total_points,threshold
276,215,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
277,215,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
278,491,1,90,0,0,0,4,0,0,0,0,0,14,23.4,0.2,18.0,4.2,45,0,0
279,491,2,90,0,0,0,3,0,0,0,0,0,9,12.4,0.3,21.0,3.4,45,1,0
280,491,3,90,0,0,1,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,45,6,1
281,549,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
282,242,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
283,242,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
284,242,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
285,246,1,1,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,55,1,0
286,246,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
287,246,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
288,250,1,90,1,0,0,3,0,0,0,0,0,19,37.6,0.8,37.0,7.5,65,7,1
289,250,2,90,0,0,1,0,0,0,0,0,1,27,9.0,1.8,4.0,1.5,65,7,1
290,250,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,0
291,255,1,90,0,1,0,3,0,0,0,0,0,20,23.4,19.6,4.0,4.7,70,4,0
292,255,2,90,0,0,1,0,0,0,0,0,0,26,10.6,14.3,26.0,5.1,70,6,1
293,255,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,0,0
294,259,1,88,0,0,0,3,0,0,0,0,0,10,7.8,30.4,0.0,3.8,75,1,0
295,259,2,90,0,0,1,0,0,0,0,0,1,27,9.6,33.8,11.0,5.4,75,7,1
296,259,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,75,0,0
297,260,1,90,0,0,0,3,0,0,0,0,0,13,19.2,1.0,0.0,2.0,55,1,0
298,260,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
299,260,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
300,264,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
301,264,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
302,264,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
303,266,2,90,0,0,0,1,0,0,0,0,0,11,15.4,4.8,4.0,2.4,55,2,0
304,266,3,50,0,0,0,1,0,0,0,0,0,6,0.0,0.0,0.0,0.0,55,1,0
305,269,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
306,269,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
307,270,2,90,0,0,0,1,0,0,0,0,0,12,23.8,6.3,12.0,4.2,60,2,0
308,270,3,90,0,0,0,5,0,0,0,0,0,9,0.0,0.0,0.0,0.0,60,0,0
309,273,2,90,0,0,0,1,0,0,0,0,0,14,20.2,0.3,0.0,2.1,50,2,0
310,273,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
311,274,2,90,0,0,0,1,0,0,1,0,0,11,14.6,3.9,8.0,2.7,60,1,0
312,274,3,90,0,0,0,5,0,0,0,0,0,10,0.0,0.0,0.0,0.0,60,0,0
313,277,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
314,277,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
315,279,2,90,0,0,0,1,0,0,0,0,0,12,7.4,0.4,0.0,0.8,55,2,0
316,279,3,90,1,0,0,5,0,0,1,0,0,21,0.0,0.0,0.0,0.0,55,5,0
317,280,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
318,280,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
319,283,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
320,283,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
321,288,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
322,288,3,90,0,0,0,5,0,0,0,0,0,17,0.0,0.0,0.0,0.0,49,0,0
323,292,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
324,292,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
325,294,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
326,294,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
327,297,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
328,297,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
329,298,2,90,0,0,0,3,0,0,1,0,0,14,14.8,4.6,4.0,2.3,55,0,0
330,298,3,90,0,1,0,2,0,0,0,0,0,22,15.0,0.5,18.0,3.4,55,4,0
331,300,2,90,0,0,0,3,0,0,0,0,0,15,12.8,7.8,2.0,2.3,50,1,0
332,300,3,90,0,0,0,2,0,0,0,0,0,16,15.0,3.5,2.0,2.1,50,1,0
333,307,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
334,307,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
335,308,2,90,0,0,0,3,0,0,0,0,0,11,18.6,2.8,4.0,2.5,50,1,0
336,308,3,90,0,0,0,2,0,0,0,0,0,22,26.2,0.5,0.0,2.7,50,1,0
337,310,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
338,310,3,8,0,0,0,1,0,0,0,0,0,3,1.2,0.0,0.0,0.1,50,1,0
339,312,2,80,0,0,0,2,0,0,1,0,0,17,17.8,30.5,16.0,6.4,45,0,0
340,312,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
341,313,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
342,313,3,90,0,0,0,2,0,0,0,0,0,14,16.2,1.2,0.0,1.7,55,1,0
343,314,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
344,314,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
345,318,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
346,318,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
347,319,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
348,319,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
349,323,1,90,0,0,1,0,0,0,0,0,0,27,26.0,0.1,2.0,2.8,50,6,1
350,323,2,90,0,0,0,3,0,0,0,0,0,11,9.8,0.2,0.0,1.0,50,1,0
351,323,3,90,0,0,0,1,0,0,0,0,0,18,0.0,0.0,0.0,0.0,50,2,0
352,324,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
353,324,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
354,324,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
355,327,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
356,327,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0
357,327,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0
358,328,1,90,0,0,1,0,0,0,0,0,0,21,21.8,0.3,0.0,2.2,45,6,1
359,328,2,90,0,0,0,3,0,0,1,0,0,6,8.0,0.7,4.0,1.3,45,0,0
360,328,3,90,0,0,0,1,0,0,0,0,0,13,0.0,0.0,0.0,0.0,45,2,0
361,331,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
362,331,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
363,331,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
364,332,1,90,0,0,1,0,0,0,1,0,0,27,22.4,19.7,2.0,4.4,45,5,0
365,332,2,90,0,0,0,3,0,0,0,0,0,13,7.2,3.6,0.0,1.1,45,1,0
366,332,3,90,0,0,0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,45,2,0
367,333,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
368,333,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
369,333,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0
370,334,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
371,334,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
372,334,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
373,335,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
374,335,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
375,335,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0
376,342,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
377,342,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
378,342,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
379,513,1,90,0,0,1,0,0,0,0,0,1,31,19.4,39.8,0.0,5.9,45,7,1
380,513,2,90,0,0,0,3,0,0,1,0,0,3,2.0,1.2,0.0,0.3,45,0,0
381,513,3,21,0,0,0,0,0,0,1,0,0,-1,0.0,0.0,0.0,0.0,45,0,0
382,345,1,70,0,0,0,2,0,0,0,0,0,14,11.4,1.5,2.0,1.5,50,1,0
383,345,2,67,0,0,0,1,0,0,0,0,0,11,16.0,0.8,4.0,2.1,50,2,0
384,345,3,90,0,0,0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,50,2,0
385,347,1,90,0,0,0,2,0,0,0,0,0,13,13.2,6.9,6.0,2.6,55,1,0
386,347,2,90,0,0,0,1,0,0,0,0,0,11,13.2,0.3,0.0,1.4,55,2,0
387,347,3,90,0,0,0,1,0,0,0,0,0,19,0.0,0.0,0.0,0.0,55,2,0
388,351,1,90,0,0,0,2,0,0,0,0,0,13,1.6,15.7,26.0,4.3,55,1,0
389,351,2,90,0,0,0,1,0,0,0,0,0,8,18.4,3.8,2.0,2.4,55,2,0
390,351,3,90,0,0,0,1,0,0,1,0,0,7,0.0,0.0,0.0,0.0,55,1,0
391,352,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
392,352,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
393,352,3,90,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,44,2,0
394,353,1,90,0,0,0,2,0,0,1,0,0,4,8.8,0.8,6.0,1.6,50,0,0
396,353,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
397,354,1,90,0,0,0,2,0,0,0,0,0,8,19.2,2.3,0.0,2.2,50,1,0
398,354,2,90,0,0,0,1,0,0,0,0,0,11,21.0,0.2,0.0,2.1,50,2,0
399,354,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
400,509,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
401,509,2,59,0,0,0,1,0,0,0,0,0,8,13.6,0.3,1.0,1.5,45,1,0
402,509,3,90,0,0,0,1,0,0,0,0,0,12,0.0,0.0,0.0,0.0,45,2,0
403,510,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
404,510,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
405,510,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
406,511,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
407,511,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
408,511,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
409,529,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
410,529,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
411,529,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
412,362,1,90,0,0,0,1,0,0,0,0,0,15,16.8,18.5,2.0,3.7,50,2,0
414,362,3,90,0,0,1,0,0,0,0,0,2,28,18.8,32.3,2.0,5.3,50,8,1
415,367,1,90,0,0,0,1,0,0,0,0,0,12,18.4,1.1,17.0,3.7,50,2,0
417,367,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
418,369,1,45,0,0,0,0,0,0,0,0,0,19,17.6,10.4,4.0,3.2,45,1,0
419,369,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
420,369,3,90,0,0,1,0,0,0,0,0,0,27,32.0,0.9,0.0,3.3,45,6,1
421,375,1,90,0,0,0,1,0,0,1,0,0,12,24.0,18.6,4.0,4.7,45,1,0
422,375,2,90,0,1,0,5,0,0,0,0,0,29,33.0,12.5,0.0,4.6,45,3,0
423,375,3,90,0,0,1,0,0,0,0,0,0,16,5.2,10.8,0.0,1.6,45,6,1
424,376,1,45,0,0,0,1,0,0,0,0,0,11,8.8,1.3,0.0,1.0,45,1,0
425,376,2,90,0,0,0,5,0,0,0,0,0,13,12.4,1.5,0.0,1.4,45,0,0
426,376,3,90,0,0,1,0,0,0,0,0,2,28,25.8,0.1,4.0,3.0,45,8,1
427,378,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
428,378,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
429,378,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
430,380,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
431,380,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
432,380,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
433,479,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
434,479,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
435,479,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0
436,384,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
437,384,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
438,384,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
439,386,1,90,0,0,0,1,0,0,0,0,0,12,17.0,11.2,2.0,3.0,55,2,0
440,386,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
441,386,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
442,389,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
443,389,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
444,389,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,0,0
445,391,1,90,0,0,0,1,0,0,0,0,0,13,17.4,0.7,0.0,1.8,50,2,0
446,391,2,90,0,0,0,2,0,0,0,0,0,13,17.8,0.3,0.0,1.8,50,1,0
447,391,3,90,0,0,0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,50,2,0
448,395,1,90,0,0,0,1,0,0,0,0,0,15,20.2,35.5,36.0,9.2,50,2,0
449,395,2,90,0,0,0,2,0,0,0,0,0,2,4.4,2.0,0.0,0.6,50,1,0
450,395,3,90,0,0,0,1,0,0,0,0,0,16,0.0,0.0,0.0,0.0,50,2,0
451,398,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
452,398,2,90,0,0,0,2,0,0,0,0,0,8,11.2,0.2,0.0,1.1,55,1,0
453,398,3,90,0,0,0,1,0,0,0,0,0,11,0.0,0.0,0.0,0.0,55,2,0
454,399,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
455,399,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
456,399,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
457,402,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
458,402,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
459,402,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
460,406,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
461,406,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
462,406,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0
463,457,1,75,0,0,0,1,0,0,0,0,0,6,20.0,3.5,35.0,5.9,60,2,0
464,457,2,90,0,0,0,2,0,0,1,0,0,-1,3.0,1.2,0.0,0.4,60,0,0
465,457,3,90,0,0,0,1,0,0,0,0,0,16,0.0,0.0,0.0,0.0,60,2,0
466,521,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
467,521,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
468,521,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
469,542,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
470,407,1,90,0,0,0,3,0,0,0,0,0,12,6.4,1.7,0.0,0.8,45,1,0
472,407,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0
473,412,1,90,0,0,0,3,0,0,0,0,0,11,13.8,0.3,0.0,1.4,45,1,0
474,412,2,90,0,0,0,5,0,0,0,0,0,11,23.0,0.2,0.0,2.3,45,0,0
475,412,3,90,1,0,0,3,0,0,0,0,0,24,53.2,0.0,33.0,8.6,45,7,1
476,414,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
477,414,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
478,414,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0
479,418,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
480,418,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
481,418,3,90,0,0,0,3,0,0,0,0,0,9,12.2,1.4,4.0,1.8,45,1,0
482,419,1,90,0,0,0,3,0,0,1,0,0,2,0.2,0.5,0.0,0.1,50,0,0
483,419,2,90,0,0,0,5,0,0,0,0,0,9,10.6,0.3,0.0,1.1,50,0,0
484,419,3,90,0,0,0,3,0,0,0,0,0,12,20.8,0.0,0.0,2.1,49,1,0
485,422,1,68,0,0,0,1,0,0,0,0,0,6,6.2,11.5,12.0,3.0,45,2,0
486,422,2,90,0,0,0,5,0,0,0,0,0,5,6.6,9.2,2.0,1.8,45,0,0
487,422,3,90,0,1,0,3,0,0,1,0,0,20,30.6,18.8,4.0,5.3,45,3,0
488,425,1,90,0,0,0,3,0,0,0,0,0,8,9.6,0.6,0.0,1.0,45,1,0
489,425,2,90,0,0,0,5,0,0,0,0,0,11,27.8,0.3,0.0,2.8,45,0,0
490,425,3,90,0,0,0,3,0,0,0,0,0,12,20.2,0.0,0.0,2.0,45,1,0
491,499,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
492,499,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
493,499,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
494,530,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
495,530,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
496,432,1,90,0,0,0,2,0,0,0,0,0,14,30.0,1.1,6.0,3.7,50,1,0
497,432,2,90,0,0,0,2,0,0,0,0,0,12,24.4,0.5,19.0,4.4,50,1,0
498,432,3,90,0,0,1,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,50,6,1
499,435,1,90,0,0,0,2,0,0,0,0,0,11,10.4,11.2,0.0,2.2,50,1,0
500,435,2,90,0,0,0,2,0,0,0,0,0,17,27.0,35.0,0.0,6.2,50,1,0
501,435,3,90,0,0,1,0,0,0,0,0,0,32,0.0,0.0,0.0,0.0,49,6,1
502,438,1,90,0,0,0,2,0,0,1,0,0,14,19.4,62.3,2.0,8.4,45,0,0
503,438,2,90,0,1,0,2,0,0,1,0,0,20,26.8,21.9,4.0,5.3,45,3,0
504,438,3,48,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,45,1,0
505,442,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
506,442,2,89,0,0,0,2,0,0,0,0,0,18,11.0,16.8,3.0,3.1,45,1,0
507,442,3,90,0,1,1,0,0,0,0,0,0,45,0.0,0.0,0.0,0.0,45,9,1
508,443,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
509,443,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
510,443,3,90,0,0,1,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,44,6,1
511,451,1,90,0,0,0,2,0,0,0,0,0,15,24.6,0.9,0.0,2.6,45,1,0
512,451,2,90,0,0,0,2,0,0,0,0,0,10,16.8,0.3,0.0,1.7,45,1,0
513,451,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
514,452,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
515,452,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
516,452,3,41,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,40,1,0
517,456,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
518,456,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
519,456,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
520,458,1,90,0,0,1,0,0,0,0,0,0,25,21.6,0.2,0.0,2.2,55,6,1
521,458,2,90,0,0,0,3,0,0,0,0,0,10,18.8,0.3,4.0,2.3,55,1,0
522,458,3,90,0,0,0,4,0,0,0,0,0,17,0.0,0.0,0.0,0.0,55,0,0
523,459,1,90,0,0,1,0,0,0,0,0,2,29,22.0,0.0,0.0,2.2,50,8,1
524,459,2,90,0,0,0,3,0,0,0,0,0,10,10.8,10.0,0.0,2.1,50,1,0
526,461,1,90,1,0,1,0,0,0,0,0,3,34,63.4,0.2,38.0,10.2,50,15,1
527,461,2,90,0,0,0,3,0,0,0,0,0,11,11.2,0.4,2.0,1.4,50,1,0
528,461,3,90,0,0,0,4,0,0,0,0,0,15,0.0,0.0,0.0,0.0,51,0,0
529,462,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
530,462,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
531,462,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
532,467,1,22,0,0,0,0,0,0,0,0,0,2,0.6,0.5,0.0,0.1,40,1,0
533,467,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
534,467,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
535,470,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
536,470,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
537,470,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0
538,471,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
539,471,2,82,0,0,0,3,0,0,0,0,0,7,14.8,2.0,0.0,1.7,44,1,0
540,471,3,90,0,0,0,4,0,0,0,0,0,17,0.0,0.0,0.0,0.0,44,0,0
541,505,1,90,0,0,1,0,0,0,1,0,0,21,15.2,1.5,0.0,1.7,50,5,0
542,505,2,7,0,0,0,0,0,0,0,0,0,3,3.2,0.3,0.0,0.4,50,1,0
543,505,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
544,545,3,17,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,45,1,0
545,546,3,72,0,0,0,3,0,0,0,0,0,14,0.0,0.0,0.0,0.0,55,1,0
