,element,GW,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_missed,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,value,total_points,threshold
271,230,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
272,231,1,15,0,0,0,0,0,0,0,0,0,4,2.8,12.3,0.0,1.5,70,1,0
273,231,2,28,0,0,0,1,0,0,0,0,0,3,0.0,11.2,0.0,1.1,70,1,0
274,231,3,21,1,1,0,1,0,0,0,0,0,28,0.0,0.0,0.0,0.0,70,9,1
275,234,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
276,234,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
277,234,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
278,235,1,90,0,0,1,0,0,0,0,0,0,8,18.0,18.3,66.0,10.2,70,3,0
279,235,2,90,1,1,0,2,0,0,0,0,3,35,57.4,26.8,99.0,18.3,70,13,1
280,235,3,90,0,0,0,2,0,0,0,0,0,5,0.0,0.0,0.0,0.0,70,2,0
281,236,1,90,0,0,1,0,0,0,0,0,0,15,27.2,1.2,0.0,2.8,50,3,0
282,236,2,90,0,0,0,2,0,0,0,0,0,14,20.6,0.3,0.0,2.1,50,2,0
283,236,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
284,518,1,90,0,0,1,0,0,0,0,0,0,11,9.8,3.5,0.0,1.3,45,3,0
285,518,2,90,0,0,0,2,0,0,1,0,0,9,8.2,7.5,0.0,1.6,45,1,0
286,518,3,90,0,1,0,2,0,0,0,0,0,20,0.0,0.0,0.0,0.0,45,5,0
287,541,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
288,193,1,61,0,0,0,3,0,0,0,0,0,8,7.6,2.9,2.0,1.3,60,2,0
289,193,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
290,193,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,0,0
291,198,1,80,1,0,0,3,0,0,0,0,2,33,54.8,4.8,23.0,8.3,55,9,1
292,198,2,90,1,1,0,3,0,0,1,0,0,36,56.8,16.8,19.0,9.3,55,9,1
293,198,3,90,0,0,1,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,56,3,0
294,199,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
295,199,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
296,199,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
297,203,1,90,1,0,0,4,0,0,0,0,0,23,43.6,6.5,19.0,6.9,55,7,1
298,203,2,90,0,0,0,3,0,0,0,0,0,1,0.8,2.0,12.0,1.5,55,2,0
299,203,3,90,0,1,1,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,55,6,1
300,204,1,90,0,1,0,4,0,0,0,0,0,24,36.4,24.6,1.0,6.2,50,5,0
301,204,2,90,0,0,0,3,0,0,0,0,0,20,26.4,33.6,0.0,6.0,50,2,0
302,204,3,90,0,0,1,0,0,0,1,0,0,22,0.0,0.0,0.0,0.0,50,2,0
303,205,1,90,0,1,0,4,0,0,0,0,0,18,25.6,14.9,6.0,4.7,55,5,0
304,205,2,90,2,0,0,3,0,0,0,0,2,45,72.6,17.2,36.0,12.6,55,14,1
305,205,3,65,0,0,1,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,56,3,0
306,206,1,28,0,0,0,1,0,0,0,0,0,5,7.2,0.0,0.0,0.7,50,1,0
307,206,2,45,0,0,0,2,0,0,0,0,0,5,5.4,15.2,11.0,3.2,50,1,0
308,206,3,45,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,50,1,0
309,207,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
310,207,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
311,207,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
312,209,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
313,209,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
314,209,3,24,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,45,1,0
315,210,1,9,0,0,0,1,0,0,0,0,0,6,3.0,0.4,0.0,0.3,50,1,0
316,210,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
317,210,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
318,212,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
319,212,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
320,212,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
321,533,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
322,533,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
323,241,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
324,241,2,26,0,0,0,0,0,0,0,0,0,9,3.4,6.5,4.0,1.4,55,1,0
325,241,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
326,243,1,90,0,0,0,3,0,0,0,0,0,9,15.8,23.0,35.0,7.4,55,2,0
327,243,2,90,0,0,1,0,0,0,0,0,0,7,2.4,5.3,29.0,3.7,55,3,0
328,243,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
329,244,1,65,0,0,0,2,0,0,0,0,0,19,14.0,2.0,7.0,2.3,55,2,0
330,244,2,45,0,0,0,0,0,0,0,0,0,6,6.0,18.8,0.0,2.5,55,1,0
331,244,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
332,247,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,0
333,247,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,0
334,247,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,0,0
335,248,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,0
336,248,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,0
337,248,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,0,0
338,251,1,90,0,0,0,3,0,0,0,0,0,14,13.2,45.5,75.0,13.4,120,2,0
339,251,2,90,2,0,1,0,0,0,0,0,3,48,79.6,7.0,49.0,13.6,119,16,1
340,251,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,119,0,0
341,253,1,32,0,1,0,1,0,0,0,0,0,13,4.2,1.0,2.0,0.7,55,4,0
342,253,2,90,0,0,1,0,0,0,0,0,0,21,21.4,1.1,0.0,2.3,55,3,0
343,253,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
344,254,1,90,3,0,0,3,0,0,0,0,3,69,117.2,50.1,161.0,32.8,120,20,1
345,254,2,90,0,0,1,0,0,0,0,0,0,14,15.4,61.5,51.0,12.8,120,3,0
346,254,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,121,0,0
347,257,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
348,257,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
349,257,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,0,0
350,258,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,0
351,258,2,4,0,0,0,0,0,0,0,0,0,2,0.0,0.3,2.0,0.2,64,1,0
352,258,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,0,0
353,261,1,57,0,0,0,2,0,0,0,0,0,2,6.6,4.6,24.0,3.5,55,1,0
354,261,2,63,0,0,1,0,0,0,0,0,0,14,7.8,3.8,2.0,1.4,55,3,0
355,261,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
356,263,1,24,0,0,0,1,0,0,0,0,0,2,2.4,13.3,2.0,1.8,45,1,0
357,263,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
358,263,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
359,265,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
360,265,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
361,265,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
362,468,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,0
363,468,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,0,0
364,468,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,0,0
365,531,2,45,0,0,0,0,0,0,0,0,0,3,3.2,17.8,1.0,2.2,60,1,0
366,531,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
367,271,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
368,271,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
369,272,2,90,1,1,0,1,0,0,0,0,3,42,85.2,71.6,64.0,22.1,115,13,1
370,272,3,90,0,0,0,5,0,0,0,0,0,13,0.0,0.0,0.0,0.0,116,2,0
371,275,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,0,0
372,275,3,90,1,1,0,5,0,0,0,0,0,39,0.0,0.0,0.0,0.0,85,10,1
373,276,2,81,0,1,0,1,0,0,0,0,0,17,22.2,14.7,29.0,6.6,115,5,0
374,276,3,90,0,0,0,5,0,0,0,0,0,-4,0.0,0.0,0.0,0.0,115,2,0
375,281,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,75,0,0
376,281,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,75,0,0
377,284,2,90,1,0,0,1,0,0,0,0,2,37,46.4,18.8,23.0,8.8,65,9,1
378,284,3,63,0,0,0,3,0,0,0,0,0,5,0.0,0.0,0.0,0.0,65,2,0
379,285,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
380,285,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
381,286,2,90,0,0,0,1,0,0,1,0,0,8,12.0,16.2,1.0,2.9,55,1,0
382,286,3,90,0,0,0,5,0,0,0,0,0,14,0.0,0.0,0.0,0.0,55,2,0
383,287,2,9,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,70,1,0
384,287,3,26,0,0,0,2,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,70,1,0
385,537,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
386,537,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
387,552,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
388,290,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
389,290,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
390,295,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
391,295,3,90,0,1,0,2,0,0,1,0,0,19,22.6,4.6,9.0,3.6,50,4,0
392,296,2,66,0,0,0,1,0,0,0,0,0,7,15.6,6.8,16.0,3.8,80,2,0
393,296,3,64,0,0,0,1,0,0,0,0,0,3,0.0,0.8,0.0,0.0,80,2,0
394,299,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
395,299,3,25,0,0,0,1,0,0,0,0,0,4,2.4,0.8,0.0,0.3,54,1,0
396,301,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
397,301,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
398,302,2,90,0,0,0,3,0,0,0,0,0,13,25.6,78.4,25.0,12.9,105,2,0
399,302,3,90,1,1,0,2,0,0,1,0,3,40,60.6,40.8,19.0,12.0,105,12,1
400,304,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
401,304,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
402,306,2,90,0,0,0,3,0,0,0,0,0,11,8.2,31.3,10.0,5.0,95,2,0
403,306,3,90,1,0,0,2,0,0,0,0,0,21,36.6,14.5,39.0,9.0,95,7,1
404,309,2,90,0,0,0,3,0,0,0,0,0,21,26.0,37.0,28.0,9.1,50,2,0
405,309,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
406,311,2,45,0,0,0,1,0,0,0,0,0,4,1.8,5.3,22.0,2.9,65,1,0
407,311,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,0
408,315,2,45,0,0,0,2,0,0,0,0,0,-2,0.0,3.7,26.0,2.8,75,1,0
409,315,3,81,0,0,0,1,0,0,0,0,0,9,6.2,12.1,6.0,2.4,75,2,0
410,316,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
411,316,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
412,317,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
413,317,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
414,495,2,23,1,0,0,2,0,0,0,0,0,19,36.2,3.3,23.0,6.3,70,6,1
415,495,3,1,0,0,0,1,0,0,0,0,0,3,0.0,0.1,2.0,0.2,70,1,0
416,321,1,90,0,0,1,0,0,0,0,0,0,12,14.4,44.6,22.0,8.1,55,3,0
417,321,2,71,0,0,0,2,0,0,1,0,0,9,7.6,12.2,12.0,3.2,55,1,0
418,321,3,90,0,0,0,1,0,0,1,0,0,5,0.0,0.0,0.0,0.0,55,1,0
419,322,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
420,322,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
421,322,3,68,0,0,0,1,0,0,0,0,0,10,0.0,0.0,0.0,0.0,50,2,0
422,330,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
423,330,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
424,330,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
425,336,1,90,0,0,1,0,0,0,1,0,0,12,12.8,2.0,0.0,1.5,50,2,0
426,336,2,90,0,0,0,3,0,0,0,0,0,9,5.0,12.8,10.0,2.8,50,2,0
427,336,3,90,0,0,0,1,0,0,1,0,0,7,0.0,0.0,0.0,0.0,50,1,0
428,337,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
429,337,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
430,337,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
431,338,1,74,0,0,1,0,0,0,0,0,0,7,3.8,2.8,5.0,1.2,55,3,0
432,338,2,32,0,0,0,2,0,0,0,0,0,0,0.0,0.6,0.0,0.0,55,1,0
433,338,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
434,339,1,5,0,1,0,0,0,0,0,0,0,13,17.4,11.4,20.0,4.9,60,4,0
435,339,2,45,0,0,0,1,0,0,0,0,0,11,17.2,40.8,2.0,6.0,60,1,0
436,339,3,76,0,0,0,1,0,0,0,0,0,9,0.0,0.0,0.0,0.0,59,2,0
437,480,1,2,0,0,0,0,0,0,0,0,0,3,1.0,0.3,0.0,0.1,50,1,0
438,480,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
439,480,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
440,485,1,90,1,1,1,0,0,0,0,0,3,41,67.0,13.4,23.0,10.3,50,14,1
441,485,2,90,0,0,0,3,0,0,0,0,0,4,0.0,1.9,1.0,0.1,50,2,0
442,485,3,73,0,0,0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,50,2,0
443,487,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
444,487,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
445,487,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
446,497,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
447,497,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
448,497,3,16,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,50,1,0
449,507,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
450,507,2,57,0,0,0,1,0,0,0,0,0,3,4.6,2.3,2.0,0.9,60,1,0
451,507,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
452,346,1,90,0,0,0,2,0,0,0,0,0,10,10.2,36.0,14.0,6.0,60,2,0
453,346,2,62,0,0,0,1,0,0,0,0,0,10,4.6,0.8,0.0,0.5,60,2,0
454,346,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,0,0
455,349,1,75,0,0,0,2,0,0,0,0,0,13,9.8,21.8,0.0,3.2,50,2,0
456,349,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
457,349,3,26,0,0,0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,49,1,0
458,355,1,90,0,0,0,2,0,0,0,0,0,15,10.0,32.3,2.0,4.4,55,2,0
460,355,3,63,0,0,1,0,0,0,1,0,0,4,0.0,0.0,0.0,0.0,54,2,0
461,356,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
462,356,2,27,0,0,0,0,0,0,0,0,0,2,0.4,4.8,0.0,0.5,50,1,0
463,356,3,90,0,0,0,1,0,0,0,0,0,11,0.0,0.0,0.0,0.0,49,2,0
464,360,1,14,0,0,0,0,0,0,0,0,0,7,8.6,18.0,0.0,2.7,50,1,0
465,360,2,90,0,0,0,1,0,0,0,0,0,10,8.0,0.7,26.0,3.5,50,2,0
466,360,3,90,0,0,0,1,0,0,0,0,0,10,0.0,0.0,0.0,0.0,50,2,0
467,424,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
468,424,2,90,0,0,0,1,0,0,0,0,0,3,0.0,3.3,2.0,0.4,45,2,0
469,424,3,73,0,0,1,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,45,3,0
470,477,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
471,477,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
472,477,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
473,364,1,90,0,0,0,1,0,0,0,0,0,13,18.6,4.2,0.0,2.3,45,2,0
474,364,2,54,0,0,0,2,0,0,1,0,0,1,2.4,11.2,0.0,1.4,45,0,0
475,364,3,90,0,0,1,0,0,0,0,0,0,9,20.2,2.4,0.0,2.3,45,3,0
476,365,1,90,0,0,0,1,0,0,0,0,0,5,7.2,7.2,23.0,3.7,65,2,0
477,365,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,0
478,365,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,0,0
479,368,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
480,368,2,67,0,0,0,3,0,0,0,0,0,11,4.0,13.4,6.0,2.3,55,2,0
481,368,3,90,0,0,1,0,0,0,0,0,0,7,10.2,4.0,14.0,2.8,55,3,0
482,370,1,90,0,0,0,1,0,0,0,0,0,15,6.6,17.4,4.0,2.8,60,2,0
483,370,2,90,0,0,0,5,0,0,0,0,0,10,16.8,23.3,31.0,7.1,60,2,0
484,370,3,90,0,0,1,0,0,0,0,0,0,16,11.4,5.0,0.0,1.6,59,3,0
485,372,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
486,372,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
487,372,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
488,374,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
489,374,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
490,374,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
491,379,1,76,0,0,0,1,0,0,0,0,0,4,2.2,3.2,0.0,0.5,45,2,0
492,379,2,35,0,0,0,3,0,0,0,0,0,4,5.0,0.9,0.0,0.6,45,1,0
493,379,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
494,382,1,13,0,0,0,0,0,0,0,0,0,4,3.4,0.3,0.0,0.4,55,1,0
495,382,2,90,0,1,0,5,0,0,0,0,0,13,0.8,3.1,17.0,2.1,55,5,0
496,382,3,76,0,0,1,0,0,0,0,0,0,2,0.0,3.0,8.0,0.9,55,3,0
497,524,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
498,524,2,22,0,0,0,2,0,0,0,0,0,3,0.0,0.0,3.0,0.2,45,1,0
499,524,3,13,0,0,0,0,0,0,0,0,0,4,2.0,0.3,0.0,0.2,45,1,0
500,385,1,45,0,0,0,1,0,0,0,0,0,4,2.4,4.3,0.0,0.7,50,1,0
501,385,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
502,385,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
503,387,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
504,387,2,29,0,1,0,1,0,0,0,0,0,10,1.2,0.8,35.0,3.7,60,4,0
505,387,3,11,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,59,1,0
506,390,1,90,0,0,0,1,0,0,0,0,0,10,14.0,46.8,35.0,9.6,90,2,0
507,390,2,90,4,0,0,2,0,0,0,0,2,80,139.6,22.0,86.0,24.8,89,24,1
508,390,3,45,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,91,1,0
509,392,1,90,0,0,0,1,0,0,0,0,0,-1,2.8,5.8,35.0,4.4,70,2,0
510,392,2,60,0,0,0,1,0,0,0,0,0,4,0.0,0.1,0.0,0.0,70,2,0
511,392,3,78,1,0,1,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,69,8,1
512,394,1,45,0,0,0,0,0,0,0,0,0,3,8.4,11.9,21.0,4.1,80,1,0
513,394,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,0,0
514,394,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,77,0,0
515,396,1,90,0,0,0,1,0,0,1,0,0,8,15.4,5.0,0.0,2.0,50,1,0
516,396,2,90,0,0,0,2,0,0,0,0,0,14,9.2,1.3,0.0,1.1,50,2,0
517,396,3,90,0,0,0,1,0,0,0,0,0,14,0.0,0.0,0.0,0.0,49,2,0
518,397,1,59,0,0,0,1,0,0,0,0,0,8,2.0,2.3,0.0,0.4,55,1,0
519,397,2,90,0,0,0,2,0,0,0,0,0,9,10.8,1.0,0.0,1.2,55,2,0
520,397,3,90,0,0,0,1,0,0,1,0,0,17,0.0,0.0,0.0,0.0,55,1,0
521,400,1,30,0,0,0,0,0,0,0,0,0,2,0.4,3.3,2.0,0.6,75,1,0
522,400,2,6,0,0,0,1,0,0,0,0,0,2,0.0,11.4,0.0,1.1,74,1,0
523,400,3,45,0,0,0,1,0,0,0,0,0,4,0.0,0.0,0.0,0.0,73,1,0
524,401,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
525,401,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
526,401,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
527,403,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,0,0
528,403,2,45,0,0,0,1,0,0,1,0,0,2,1.8,11.8,8.0,2.2,69,0,0
529,403,3,76,0,0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,69,3,0
530,404,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
531,404,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
532,404,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
533,405,1,14,0,0,0,0,0,0,0,0,0,3,3.8,1.3,0.0,0.5,60,1,0
534,405,2,45,0,0,0,1,0,0,1,0,0,2,2.2,1.5,0.0,0.4,60,0,0
535,405,3,13,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,60,1,0
536,543,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,95,0,0
537,409,1,90,0,0,0,3,0,0,0,0,0,11,8.8,11.3,0.0,2.0,50,2,0
538,409,2,90,0,0,0,5,0,0,0,0,0,6,9.0,1.4,19.0,2.9,50,2,0
539,409,3,90,0,0,0,3,0,0,0,0,0,9,13.6,10.8,0.0,2.4,50,2,0
540,410,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
541,410,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
542,410,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,0
543,411,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
544,411,2,19,0,0,0,0,0,0,0,0,0,1,4.2,0.1,0.0,0.4,54,1,0
545,411,3,16,0,0,0,1,0,0,0,0,0,3,0.2,0.0,8.0,0.8,53,1,0
546,413,1,68,0,0,0,1,0,0,0,0,0,4,0.0,1.6,0.0,0.2,50,2,0
547,413,2,74,0,0,0,5,0,0,0,0,0,10,16.4,1.1,0.0,1.8,50,2,0
548,413,3,90,0,0,0,3,0,0,0,0,0,12,11.4,11.9,1.0,2.4,50,2,0
549,420,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
